0.3927813163481953,7.140740740740741
0.46954432799587215,4.54608644429718
0.6048840730496273,2.6460201752448276
0.6900212314225053,8.488888888888889
0.6915015098840307,5.89573669096532
0.7293966384990823,1.7789264413518888
1.316348195329087,9.807407407407407
1.3519594657463563,8.414078492010898
1.5143671598108628,6.8080700979309325
1.5306079292173134,5.978676091598557
1.5306079292173134,5.4810396877991305
1.5306079292173134,0.7308740151682498
1.5360215190194635,5.285001104484206
1.546848698623764,5.473499742287019
1.552262288425914,2.5404609380752525
1.552262288425914,2.9325381047051025
1.5576758782280644,2.6987997938296147
1.5630894680302145,5.066342684632943
1.5630894680302145,4.538546498785067
1.5630894680302145,4.108769604594654
1.5630894680302145,3.8599514026949415
1.5685030578323647,3.543273691186216
1.5685030578323647,3.0531772328989026
1.5685030578323647,5.7449377807230695
1.573916647634515,4.953243501951255
1.573916647634515,4.342507915470143
1.573916647634515,3.437714454016641
1.5793302374366651,2.826978867535528
1.5817409766454351,5.881481481481482
1.5847438272388152,5.790177453795744
1.5901574170409658,4.4179073705912675
1.595571006843116,3.2718356527501657
1.6118117762495665,4.7722848096605555
1.6334661354581672,5.398100287165893
1.6388797252603178,2.62340033870849
1.644293315062468,3.7770120020617037
1.6551204946667684,5.066342684632943
1.6821884436775192,4.018290258449304
1.6821884436775192,2.721419630365953
1.6876020334796693,3.0757970694352403
1.6984292130839698,4.63656579044253
1.6985138004246283,5.5851851851851855
1.7092563926882702,5.880656799941094
1.7146699824904204,3.188896252116928
1.7200835722925705,5.20960164936308
1.7200835722925705,3.882571239231279
1.7200835722925705,5.4810396877991305
1.725497162094721,4.289728296885355
1.725497162094721,2.89483837714454
1.7309107518968712,2.5555408290994777
1.7363243416990213,3.407554671968191
1.7471515213033217,4.432987261615493
1.7525651111054719,4.840144319269568
1.7525651111054719,3.7016125469405785
1.7579787009076222,5.096502466681393
1.7579787009076222,4.131389441130992
1.7904602397205236,5.77509756277152
1.7958738295226737,2.7364995213901775
1.8067010091269742,2.6158603931963773
1.8121145989291243,2.8646785950960902
1.8229417785334248,4.742125027612105
1.8445961377420255,3.354775053383403
1.8554233173463257,5.315160886532656
1.8608369071484763,5.488579633311243
1.8608369071484763,3.1662764155805907
1.868365180467091,5.733333333333333
1.868365180467091,6.0
1.8716640867527765,3.1436565790442526
